"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Robert Covington","POR",39,1112,2273,299,42,80,0.525,66,186,0.3548387096774194,0.3548387096774194,17,54,30,192,6,0.6428571428571429,0.7714285714285715,0.9696969696969697,0.6992481203007519,0.5481048872180451,0.5300751879699248,0.5436363636363636,14,9,0.1125,2,0.010752688172043012,12.514804579549942
"Duncan Robinson","MIA",40,1109,2194,460,38,69,0.5507246376811594,119,343,0.3469387755102041,0.3469387755102041,27,60,16,342,15,0.7894736842105263,0.8108108108108109,0.957983193277311,0.8325242718446602,0.5502115291262136,0.5254854368932039,0.5378250591016549,2,9,0.13043478260869565,6,0.01749271137026239,18.087234893957586
"Carmelo Anthony","LAL",41,1108,2310,541,88,184,0.4782608695652174,96,247,0.38866396761133604,0.38866396761133604,77,94,82,264,24,0.5340909090909091,0.573170731707317,0.9166666666666666,0.5730858468677494,0.49859067599067597,0.5382830626450116,0.5711252653927813,12,10,0.05434782608695652,1,0.004048582995951417,19.58802953750486
"Terry Rozier","CHA",34,1103,2307,621,129,263,0.49049429657794674,100,265,0.37735849056603776,0.38022813688212925,63,122,136,240,60,0.4728682170542636,0.488,0.8,0.5018939393939394,0.5169897338403042,0.5284090909090909,0.5576576576576576,8,19,0.07224334600760456,4,0.01509433962264151,22.916666666666664
"Jrue Holiday","MIL",33,1094,2247,606,185,334,0.5538922155688623,60,157,0.3821656050955414,0.3821656050955414,56,60,310,84,96,0.16216216216216217,0.16304347826086957,0.4666666666666667,0.319755600814664,0.5044599796334013,0.560081466395112,0.5741444866920152,2,28,0.08383233532934131,2,0.012738853503184714,24.177115987460816
"Jordan Poole","GSW",37,1093,2255,636,123,220,0.5590909090909091,95,278,0.34172661870503596,0.34306569343065696,105,138,108,231,54,0.5609756097560976,0.5655737704918032,0.8105263157894737,0.5582329317269076,0.5265301217038539,0.5331325301204819,0.578125,2,31,0.1409090909090909,2,0.007194244604316547,25.03961965134707
"Jordan Clarkson","UTA",42,1091,2217,643,124,241,0.5145228215767634,110,341,0.3225806451612903,0.3225806451612903,65,44,204,222,108,0.1774193548387097,0.1864406779661017,0.6727272727272727,0.5859106529209622,0.5075737113402061,0.4965635738831615,0.5254098360655738,12,14,0.058091286307053944,3,0.008797653958944282,26.566811194324004
"Gary Harris","ORL",37,1090,2219,435,95,180,0.5277777777777778,65,179,0.36312849162011174,0.36312849162011174,50,104,86,177,18,0.5473684210526316,0.5652173913043478,0.9076923076923077,0.4986072423398329,0.5274740947075209,0.5362116991643454,0.568241469816273,6,15,0.08333333333333333,6,0.0335195530726257,16.986410871302958
"Wendell Carter Jr.","ORL",37,1086,2215,485,137,234,0.5854700854700855,46,139,0.33093525179856115,0.33093525179856115,73,154,120,138,0,0.5620437956204379,0.7064220183486238,1,0.3726541554959786,0.5294211796246648,0.5522788203753352,0.5801435406698564,56,21,0.08974358974358974,1,0.007194244604316547,19.337908760597497
"D'Angelo Russell","MIN",33,1078,2238,614,117,254,0.46062992125984253,98,281,0.3487544483985765,0.35125448028673834,86,70,164,186,108,0.29914529914529914,0.30701754385964913,0.6326530612244898,0.525233644859813,0.5089497185741088,0.4934579439252336,0.5240137221269296,6,17,0.06692913385826772,1,0.0035587188612099642,25.989138867339022
"Grayson Allen","MIL",38,1077,2214,460,55,111,0.4954954954954955,104,265,0.39245283018867927,0.39245283018867927,38,64,46,282,30,0.5818181818181818,0.5818181818181818,0.9038461538461539,0.7047872340425532,0.5450436170212766,0.5611702127659575,0.5814249363867684,0,13,0.11711711711711711,5,0.018867924528301886,16.787732041969328
"Mike Conley","UTA",38,1076,2189,523,95,189,0.5026455026455027,91,214,0.4252336448598131,0.4252336448598131,60,40,150,150,123,0.21052631578947367,0.21505376344086022,0.5494505494505495,0.5310173697270472,0.49191004962779156,0.5744416873449132,0.5970319634703196,4,8,0.042328042328042326,0,0,20.153783893160664
"Lauri Markkanen","CLE",35,1072,2143,465,106,198,0.5353535353535354,65,203,0.32019704433497537,0.32019704433497537,58,142,70,195,0,0.6698113207547169,0.7634408602150538,1,0.5062344139650873,0.546654375,0.5074812967581047,0.5406976744186046,26,29,0.14646464646464646,3,0.014778325123152709,18.88659793814433
"Nickeil Alexander-Walker","NOP",40,1071,2160,517,115,267,0.4307116104868914,80,259,0.3088803088803089,0.31007751937984496,47,100,130,216,24,0.43478260869565216,0.45045045045045046,0.9,0.4923954372623574,0.5203273854961832,0.4467680608365019,0.46402877697841727,8,27,0.10112359550561797,5,0.019305019305019305,24.969891609795262
"Clint Capela","ATL",36,1068,2172,425,190,332,0.572289156626506,0,1,0,0,45,282,98,0,0,0.7421052631578947,0.9276315789473685,0,0.003003003003003003,0.6094084337349398,0.5705705705705706,0.5651595744680851,76,22,0.06626506024096386,0,0,16.008064516129032
"P.J. Tucker","MIA",37,1062,2085,314,64,122,0.5245901639344263,53,112,0.4732142857142857,0.4732142857142857,27,102,26,159,0,0.796875,0.8793103448275862,1,0.47863247863247865,0.5268440170940171,0.6132478632478633,0.6205533596837944,12,9,0.07377049180327869,2,0.017857142857142856,12.188949810206664
"Cade Cunningham","DET",33,1061,2168,517,123,268,0.458955223880597,71,221,0.3212669683257919,0.3212669683257919,58,52,194,153,60,0.21138211382113822,0.22033898305084745,0.7183098591549296,0.45194274028629855,0.5027664621676892,0.46932515337423314,0.4951830443159923,10,29,0.10820895522388059,6,0.027149321266968326,26.092282564311965
"Justin Holiday","IND",37,1058,2122,394,43,82,0.524390243902439,94,260,0.36153846153846153,0.36293436293436293,26,76,10,270,12,0.8837209302325582,0.8837209302325582,0.9574468085106383,0.7602339181286549,0.5444535190615836,0.5380116959064327,0.5535211267605634,0,5,0.06097560975609756,2,0.007692307692307693,16.244287494806812
"Damian Lillard","POR",29,1056,2161,695,130,268,0.48507462686567165,92,284,0.323943661971831,0.323943661971831,159,50,210,123,153,0.19230769230769232,0.1937984496124031,0.44565217391304346,0.5144927536231884,0.5313786106032907,0.4855072463768116,0.5406050955414012,2,20,0.07462686567164178,2,0.007042253521126761,29.27130506381227
"Steven Adams","MEM",41,1046,2115,285,108,201,0.5373134328358209,0,0,0,0,69,106,110,0,0,0.49074074074074076,0.6973684210526315,0,0,0.5799328358208955,0.5373134328358209,0.5654761904761905,64,28,0.13930348258706468,0,0,12.670408981555733
"Jaden McDaniels","MIN",40,1046,2156,325,92,174,0.5287356321839081,38,139,0.2733812949640288,0.2773722627737226,27,128,56,114,0,0.6956521739130435,0.8,1,0.4440894568690096,0.5449879421221865,0.476038338658147,0.5015432098765432,24,22,0.12643678160919541,0,0,14.865407794294898
"Khris Middleton","MIL",33,1042,2190,631,130,283,0.45936395759717313,79,204,0.3872549019607843,0.3872549019607843,134,76,184,168,69,0.2923076923076923,0.304,0.7088607594936709,0.4188911704312115,0.488641067761807,0.5102669404517454,0.5714285714285714,10,13,0.045936395759717315,3,0.014705882352941176,26.433509556730378
"Jaylen Brown","BOS",30,1042,2091,727,180,346,0.5202312138728323,84,229,0.36681222707423583,0.3700440528634361,115,162,198,195,57,0.45,0.47093023255813954,0.7738095238095238,0.3982608695652174,0.5034493019197208,0.5321739130434783,0.56640625,16,38,0.10982658959537572,3,0.013100436681222707,30.817875210792582
"Jusuf Nurkic","POR",39,1036,2105,534,196,339,0.5781710914454278,8,39,0.20512820512820512,0.20512820512820512,118,270,122,21,3,0.6887755102040817,0.8083832335329342,0.875,0.10317460317460317,0.5472953703703703,0.5502645502645502,0.5907079646017699,58,21,0.061946902654867256,0,0,22.887473460721868
"Spencer Dinwiddie","WAS",34,1035,2090,473,102,220,0.4636363636363636,58,177,0.327683615819209,0.32954545454545453,95,26,178,87,87,0.12745098039215685,0.13131313131313133,0.5,0.44584382871536526,0.48317493670886075,0.4760705289672544,0.5269058295964125,6,21,0.09545454545454546,1,0.005649717514124294,21.401110636480137
"Ja Morant","MEM",32,1034,2135,781,242,463,0.5226781857451404,48,135,0.35555555555555557,0.3582089552238806,153,116,368,81,63,0.2396694214876033,0.24680851063829787,0.5625,0.225752508361204,0.5207846476510067,0.5250836120401338,0.57007299270073,14,52,0.11231101511879049,1,0.007407407407407408,31.90802743041549
"Robert Williams III","BOS",35,1027,2033,349,154,207,0.7439613526570048,0,0,0,0,41,214,94,0,0,0.6948051948051948,0.9469026548672567,0,0,0.5802478260869566,0.7439613526570048,0.7489270386266095,82,7,0.033816425120772944,0,0,11.87607573149742
"Joel Embiid","PHI",31,1024,2025,843,231,452,0.5110619469026548,38,104,0.36538461538461536,0.36538461538461536,267,210,252,72,42,0.45454545454545453,0.49295774647887325,0.631578947368421,0.18705035971223022,0.48022751798561153,0.5179856115107914,0.5994277539341917,36,34,0.0752212389380531,1,0.009615384615384616,35.814798002723556
"Bobby Portis","MIL",36,1023,2101,554,143,280,0.5107142857142857,70,162,0.43209876543209874,0.4375,58,160,126,210,0,0.5594405594405595,0.6956521739130435,1,0.3665158371040724,0.5221451136363636,0.5610859728506787,0.5831578947368421,56,23,0.08214285714285714,1,0.006172839506172839,22.33375156838143
"Draymond Green","GSW",34,1018,2107,268,96,159,0.6037735849056604,12,42,0.2857142857142857,0.3,40,134,58,36,0,0.6979166666666666,0.7528089887640449,1,0.208955223880597,0.5218776381909548,0.5671641791044776,0.575107296137339,14,8,0.050314465408805034,1,0.023809523809523808,14.394904458598726
"Al Horford","BOS",35,1018,2016,376,99,173,0.5722543352601156,41,146,0.2808219178082192,0.2808219178082192,55,132,66,117,6,0.6666666666666666,0.7415730337078652,0.9512195121951219,0.45768025078369906,0.5076405956112853,0.5031347962382445,0.5402298850574713,20,8,0.046242774566473986,0,0,17.154255319148938
"Luke Kennard","LAC",35,1015,2046,410,45,109,0.41284403669724773,97,220,0.4409090909090909,0.4409090909090909,29,58,32,270,21,0.6444444444444445,0.6590909090909091,0.9278350515463918,0.668693009118541,0.5158186930091185,0.5790273556231003,0.5953079178885631,2,7,0.06422018348623854,1,0.004545454545454545,15.977361776229866
"Jae Crowder","PHX",36,1015,2065,336,47,93,0.5053763440860215,69,192,0.359375,0.3612565445026178,35,74,20,198,9,0.7872340425531915,0.8222222222222222,0.9565217391304348,0.6736842105263158,0.5168406690140844,0.5280701754385965,0.5544554455445545,4,4,0.043010752688172046,1,0.005208333333333333,14.800175669740888
"Cody Martin","CHA",38,1012,2095,320,76,156,0.48717948717948717,40,84,0.47619047619047616,0.4819277108433735,48,96,56,105,15,0.631578947368421,0.6486486486486487,0.875,0.35,0.5672240585774059,0.5666666666666667,0.5970149253731343,4,20,0.1282051282051282,0,0,12.764158918005071
"Cole Anthony","ORL",30,1008,2040,575,119,262,0.4541984732824427,76,222,0.34234234234234234,0.34545454545454546,109,54,184,135,93,0.226890756302521,0.23275862068965517,0.5921052631578947,0.45867768595041325,0.4938042619542619,0.48140495867768596,0.5316573556797021,6,18,0.06870229007633588,3,0.013513513513513514,26.534993559467583
"Jakob Poeltl","SAS",35,1005,2058,422,194,329,0.5896656534954408,0,0,0,0,34,294,94,0,0,0.7577319587628866,0.9245283018867925,0,0,0.5181045592705167,0.5896656534954408,0.5765027322404371,70,19,0.057750759878419454,0,0,17.85563528915154
"Cameron Johnson","PHX",39,1000,2084,466,61,123,0.4959349593495935,99,226,0.43805309734513276,0.44,47,82,40,297,0,0.6721311475409836,0.7592592592592593,1,0.6475644699140402,0.5376872126436781,0.6002865329512894,0.625,14,13,0.10569105691056911,3,0.01327433628318584,16.89961880559085
"Chris Duarte","IND",35,999,2012,452,111,222,0.5,62,181,0.3425414364640884,0.34831460674157305,44,116,106,144,42,0.5225225225225225,0.5471698113207547,0.7741935483870968,0.4491315136476427,0.513250875,0.5062034739454094,0.5231481481481481,10,19,0.08558558558558559,2,0.011049723756906077,21.469173589855707
"Kevin Huerter","ATL",35,997,2038,393,96,171,0.5614035087719298,59,169,0.34911242603550297,0.35119047619047616,24,92,100,153,24,0.4791666666666667,0.5,0.864406779661017,0.4970588235294118,0.5186895280235988,0.5426470588235294,0.556657223796034,8,7,0.04093567251461988,0,0,17.436791630340018
"Malik Monk","LAL",38,990,2067,458,86,153,0.5620915032679739,82,202,0.40594059405940597,0.4,40,98,74,216,30,0.5697674418604651,0.5903614457831325,0.8780487804878049,0.5690140845070423,0.5323498583569405,0.5887323943661972,0.6093333333333333,6,13,0.08496732026143791,2,0.009900990099009901,18.31896551724138
"Davion Mitchell","SAC",40,987,2018,362,104,232,0.4482758620689655,44,149,0.2953020134228188,0.2972972972972973,22,42,166,72,60,0.20192307692307693,0.20388349514563106,0.5454545454545454,0.3910761154855643,0.4956408970976254,0.4461942257217848,0.45707070707070707,2,18,0.07758620689655173,1,0.006711409395973154,18.877772944758593
"Deni Avdija","WAS",43,980,1986,306,76,140,0.5428571428571428,36,121,0.2975206611570248,0.3,46,100,52,105,3,0.6578947368421053,0.704225352112676,0.9722222222222222,0.46360153256704983,0.5097321153846154,0.49808429118773945,0.5275862068965518,10,11,0.07857142857142857,2,0.01652892561983471,14.90036231884058
"Mitchell Robinson","NYK",39,979,1914,318,135,171,0.7894736842105263,0,0,0,0,48,148,122,0,0,0.5481481481481482,0.9135802469135802,0,0,0.6692093567251461,0.7894736842105263,0.7644230769230769,108,14,0.08187134502923976,0,0,10.701438848920864
"Darius Bazley","OKC",37,976,1996,345,92,185,0.4972972972972973,36,129,0.27906976744186046,0.27906976744186046,53,114,70,102,6,0.6195652173913043,0.6785714285714286,0.9444444444444444,0.410828025477707,0.5451410828025477,0.46496815286624205,0.49711815561959655,16,39,0.21081081081081082,0,0,17.982062780269057
"Pascal Siakam","TOR",27,973,1929,570,184,359,0.5125348189415042,32,93,0.34408602150537637,0.34408602150537637,106,130,238,93,3,0.3532608695652174,0.37572254335260113,0.96875,0.20575221238938052,0.48501858407079645,0.5132743362831859,0.5533980582524272,22,24,0.06685236768802229,0,0,26.046304541406943
"Jarred Vanderbilt","MIN",38,972,1986,256,108,178,0.6067415730337079,2,10,0.2,0.2,34,150,66,6,0,0.6944444444444444,0.8928571428571429,1,0.05319148936170213,0.6163720744680851,0.5904255319148937,0.6095238095238096,48,25,0.1404494382022472,0,0,10.786420283626988
"Ivica Zubac","LAC",40,971,1952,366,140,213,0.6572769953051644,0,0,0,0,86,222,58,0,0,0.7928571428571428,0.9652173913043478,0,0,0.5838037558685446,0.6572769953051644,0.6853932584269663,50,24,0.11267605633802817,0,0,14.494741655235481
"Ricky Rubio","CLE",34,970,1988,445,90,237,0.379746835443038,59,174,0.3390804597701149,0.3430232558139535,88,46,134,117,60,0.25555555555555554,0.25842696629213485,0.6610169491525424,0.4233576642335766,0.5188601466992665,0.4343065693430657,0.47687224669603523,2,25,0.10548523206751055,1,0.005747126436781609,23.92746572313136
"Luka Doncic","DAL",28,969,1909,692,189,362,0.5220994475138122,66,222,0.2972972972972973,0.2972972972972973,116,32,346,45,153,0.08465608465608465,0.08791208791208792,0.22727272727272727,0.3801369863013699,0.48580834767642,0.4931506849315068,0.5275650842266463,14,16,0.04419889502762431,2,0.009009009009009009,36.44423705086328
"Jeff Green","DEN",39,967,1926,413,120,199,0.6030150753768844,32,94,0.3404255319148936,0.34408602150537637,77,188,52,96,0,0.7833333333333333,0.7966101694915254,1,0.32081911262798635,0.5341904109589041,0.5733788395904437,0.6164179104477612,4,15,0.07537688442211055,0,0,17.65536723163842
"Anthony Davis","LAL",27,955,2000,629,241,426,0.5657276995305164,10,56,0.17857142857142858,0.17857142857142858,117,294,188,27,3,0.6099585062240664,0.6712328767123288,0.9,0.11618257261410789,0.5071034232365145,0.5311203319502075,0.5636363636363636,44,15,0.035211267605633804,0,0,27.223960661600355
"Terrence Ross","ORL",36,951,1947,449,101,203,0.4975369458128079,53,170,0.31176470588235294,0.31736526946107785,88,106,96,117,42,0.5247524752475248,0.5408163265306123,0.7358490566037735,0.45576407506702415,0.49118834688346885,0.4839142091152815,0.5427872860635696,6,12,0.059113300492610835,2,0.011764705882352941,20.93128390596745
"Anfernee Simons","POR",36,951,1891,526,99,196,0.5051020408163265,92,231,0.39826839826839827,0.4017467248908297,52,42,156,177,99,0.21212121212121213,0.21649484536082475,0.6413043478260869,0.5409836065573771,0.5065174528301887,0.5550351288056206,0.5833333333333334,4,13,0.0663265306122449,4,0.017316017316017316,23.406235458352725
"Joe Ingles","UTA",38,943,1909,280,31,51,0.6078431372549019,68,186,0.3655913978494624,0.3655913978494624,14,34,28,153,51,0.5483870967741935,0.5483870967741935,0.75,0.7848101265822784,0.5274080168776372,0.5611814345991561,0.5714285714285714,0,6,0.11764705882352941,0,0,13.29346826126955
"Nassir Little","POR",37,940,1889,351,79,137,0.5766423357664233,44,136,0.3235294117647059,0.3235294117647059,61,106,52,120,12,0.6708860759493671,0.7361111111111112,0.9090909090909091,0.4981684981684982,0.5564663602941176,0.5311355311355311,0.5679611650485437,14,13,0.0948905109489051,1,0.007352941176470588,15.801668211306767
"Tyus Jones","MEM",44,930,1885,358,98,188,0.5212765957446809,43,112,0.38392857142857145,0.38392857142857145,33,70,126,102,27,0.35714285714285715,0.36082474226804123,0.7906976744186046,0.37333333333333335,0.4946070234113712,0.5416666666666666,0.5623003194888179,2,10,0.05319148936170213,2,0.017857142857142856,15.910132966529115
"Paul George","LAC",26,924,1897,643,164,340,0.4823529411764706,70,217,0.3225806451612903,0.3225806451612903,105,72,256,117,93,0.21951219512195122,0.2222222222222222,0.5571428571428572,0.3895870736086176,0.49446481149012567,0.4829443447037702,0.5255775577557755,4,25,0.07352941176470588,3,0.013824884792626729,33.80681818181818
"Caris LeVert","IND",30,918,1826,534,157,319,0.49216300940438873,47,150,0.31333333333333335,0.31333333333333335,79,96,218,78,63,0.3057324840764331,0.3096774193548387,0.5531914893617021,0.31982942430703626,0.49525916844349677,0.48507462686567165,0.52046783625731,4,26,0.08150470219435736,1,0.006666666666666667,27.0076481835564
"Mo Bamba","ORL",33,917,1868,328,91,170,0.5352941176470588,41,127,0.3228346456692913,0.3228346456692913,23,106,76,120,3,0.5824175824175825,0.803030303030303,0.975609756097561,0.4276094276094276,0.5416225589225588,0.5134680134680135,0.5257234726688103,50,16,0.09411764705882353,1,0.007874015748031496,16.86404547607769
"Facundo Campazzo","DEN",41,911,1825,277,43,85,0.5058823529411764,48,149,0.3221476510067114,0.3333333333333333,47,34,52,111,33,0.3953488372093023,0.3953488372093023,0.7708333333333334,0.6367521367521367,0.5108304824561404,0.49145299145299143,0.5328185328185329,0,5,0.058823529411764705,1,0.006711409395973154,15.350444225074037
"Montrezl Harrell","WAS",36,908,1829,524,196,294,0.6666666666666666,3,11,0.2727272727272727,0.25,123,262,130,9,0,0.6683673469387755,0.8136645962732919,1,0.036065573770491806,0.5352627483443708,0.6573770491803279,0.6931216931216931,70,19,0.06462585034013606,0,0,20.65217391304348
"Malcolm Brogdon","IND",27,908,1807,500,131,249,0.5261044176706827,46,148,0.3108108108108108,0.3129251700680272,100,60,202,81,57,0.22900763358778625,0.24193548387096775,0.5869565217391305,0.37279596977329976,0.5071676767676768,0.5037783375314862,0.5475113122171946,14,25,0.10040160642570281,1,0.006756756756756757,24.48680351906158
"Jalen Green","HOU",30,907,1921,451,94,194,0.4845360824742268,58,189,0.30687830687830686,0.30687830687830686,89,78,110,120,54,0.4148936170212766,0.41935483870967744,0.6896551724137931,0.4934725848563969,0.5419599216710183,0.4725848563968668,0.5210280373831776,2,32,0.16494845360824742,4,0.021164021164021163,23.612417685794917
"OG Anunoby","TOR",25,904,1790,484,109,219,0.4977168949771689,67,188,0.35638297872340424,0.35638297872340424,65,92,126,168,33,0.42201834862385323,0.46,0.835820895522388,0.4619164619164619,0.5359638820638821,0.5147420147420148,0.543918918918919,18,26,0.1187214611872146,2,0.010638297872340425,23.242467718794835
"Daniel Gafford","WAS",40,898,1803,378,162,236,0.6864406779661016,0,0,0,0,54,226,98,0,0,0.6975308641975309,0.9262295081967213,0,0,0.5649440677966101,0.6864406779661016,0.7105263157894737,80,25,0.1059322033898305,0,0,15.007429420505199
"Lonnie Walker IV","SAS",39,893,1842,455,106,221,0.4796380090497738,60,200,0.3,0.30303030303030304,63,102,110,159,21,0.4811320754716981,0.4811320754716981,0.8833333333333333,0.4750593824228028,0.517762291169451,0.4655581947743468,0.4988962472406181,0,14,0.06334841628959276,0,0,23.99418322830829
"George Hill","MIL",35,889,1816,242,58,106,0.5471698113207547,30,98,0.30612244897959184,0.30612244897959184,36,50,66,90,0,0.43103448275862066,0.46296296296296297,1,0.4803921568627451,0.5304975369458128,0.5049019607843137,0.5386363636363637,8,10,0.09433962264150944,1,0.01020408163265306,12.347486578818938
"Furkan Korkmaz","PHI",38,887,1791,347,71,138,0.5144927536231884,54,182,0.2967032967032967,0.2983425414364641,43,68,74,135,27,0.4788732394366197,0.4927536231884058,0.8333333333333334,0.56875,0.5254706896551724,0.475,0.5043604651162791,4,8,0.057971014492753624,2,0.01098901098901099,18.765679879578524
"Devin Vassell","SAS",35,882,1850,388,91,170,0.5352941176470588,59,171,0.34502923976608185,0.34911242603550297,29,124,58,171,6,0.6813186813186813,0.7209302325581395,0.9661016949152542,0.501466275659824,0.5204279585798817,0.5263929618768328,0.5434173669467787,10,13,0.07647058823529412,0,0,18.411037107516652
"Immanuel Quickley","NYK",39,880,1709,401,64,146,0.4383561643835616,69,199,0.34673366834170855,0.34673366834170855,66,40,88,117,90,0.3125,0.3125,0.5652173913043478,0.5768115942028985,0.4968976811594203,0.4855072463768116,0.5292553191489362,0,15,0.10273972602739725,2,0.010050251256281407,21.685508735868446
"Grant Williams","BOS",39,876,1746,272,37,60,0.6166666666666667,54,129,0.4186046511627907,0.4186046511627907,36,58,16,162,0,0.7837837837837838,0.8285714285714286,1,0.6825396825396826,0.5429708994708995,0.6243386243386243,0.6601941747572816,4,4,0.06666666666666667,1,0.007751937984496124,11.971472236372898
"Dwight Powell","DAL",43,876,1693,308,104,158,0.6582278481012658,12,29,0.41379310344827586,0.41379310344827586,64,186,22,36,0,0.8942307692307693,0.9789473684210527,1,0.15508021390374332,0.617268449197861,0.6524064171122995,0.6875,18,16,0.10126582278481013,0,0,13.183949973944761
"Kevin Porter Jr.","HOU",29,871,1843,375,72,176,0.4090909090909091,56,167,0.33532934131736525,0.33532934131736525,63,32,112,75,93,0.2222222222222222,0.23529411764705882,0.44642857142857145,0.4868804664723032,0.5379892128279884,0.45481049562682213,0.4844961240310077,8,17,0.09659090909090909,2,0.011976047904191617,24.25573450463641
"Jeremiah Robinson-Earl","OKC",38,869,1754,269,57,119,0.4789915966386555,42,126,0.3333333333333333,0.3333333333333333,29,90,24,126,0,0.7894736842105263,0.9782608695652174,1,0.5142857142857142,0.5516653061224489,0.4897959183673469,0.509469696969697,22,20,0.16806722689075632,0,0,14.744232698094281
"Georges Niang","PHI",38,865,1744,374,58,113,0.5132743362831859,75,190,0.39473684210526316,0.39473684210526316,33,78,38,216,9,0.6724137931034483,0.6842105263157895,0.96,0.6270627062706271,0.5241262376237623,0.5627062706270627,0.5830721003134797,2,14,0.12389380530973451,5,0.02631578947368421,17.78575089697591
"Kevon Looney","GSW",43,862,1743,260,109,202,0.5396039603960396,0,1,0,0,42,160,58,0,0,0.7339449541284404,0.8695652173913043,0,0.0049261083743842365,0.5469199507389162,0.5369458128078818,0.5531914893617021,34,21,0.10396039603960396,0,0,13.34671349724034
"Reggie Bullock","DAL",36,859,1675,232,31,55,0.5636363636363636,52,162,0.32098765432098764,0.32098765432098764,14,50,12,156,0,0.8064516129032258,0.8620689655172413,1,0.7465437788018433,0.552730787037037,0.5023041474654378,0.5067873303167421,4,6,0.10909090909090909,3,0.018518518518518517,12.759170653907496
"Larry Nance Jr.","POR",37,858,1709,255,83,136,0.6102941176470589,19,62,0.3064516129032258,0.3114754098360656,32,110,56,57,0,0.6626506024096386,0.8461538461538461,1,0.31313131313131315,0.5710868020304568,0.5631313131313131,0.5795454545454546,36,9,0.0661764705882353,0,0,12.731958762886599
"Isaiah Stewart","DET",34,857,1743,257,107,191,0.5602094240837696,2,20,0.1,0.1,37,160,54,6,0,0.7476635514018691,0.898876404494382,1,0.0947867298578199,0.5514623222748815,0.5213270142180095,0.5468085106382978,36,20,0.10471204188481675,0,0,14.084507042253522
"CJ McCollum","POR",24,848,1716,494,114,255,0.4470588235294118,77,196,0.39285714285714285,0.39285714285714285,35,56,172,144,87,0.24561403508771928,0.2545454545454545,0.6233766233766234,0.43458980044345896,0.5025690687361419,0.508869179600887,0.5222457627118644,8,19,0.07450980392156863,0,0,26.632390745501286
"Jimmy Butler","MIA",25,844,1674,564,177,338,0.5236686390532544,11,46,0.2391304347826087,0.24444444444444444,177,140,214,24,9,0.3954802259887006,0.42168674698795183,0.7272727272727273,0.11979166666666667,0.49360861618798957,0.50390625,0.5854430379746836,22,14,0.04142011834319527,0,0,27.19206680584551
"Mason Plumlee","CHA",34,841,1752,225,99,160,0.61875,0,1,0,0,27,140,58,0,0,0.7070707070707071,0.8235294117647058,0,0.006211180124223602,0.567678125,0.6149068322981367,0.5798969072164949,28,17,0.10625,0,0,11.658291457286433
"Deandre Ayton","PHX",28,837,1702,469,203,314,0.6464968152866242,2,8,0.25,0.25,57,324,82,6,0,0.7980295566502463,0.9310344827586207,1,0.024844720496894408,0.5169290372670808,0.639751552795031,0.6587078651685393,58,21,0.06687898089171974,0,0,21.755519655358103
"Killian Hayes","DET",32,833,1702,203,47,123,0.3821138211382114,27,90,0.3,0.3,28,36,58,75,6,0.3829787234042553,0.391304347826087,0.9259259259259259,0.4225352112676056,0.49963356807511733,0.4107981220657277,0.4432314410480349,2,14,0.11382113821138211,0,0,14.508580343213728
"Josh Richardson","BOS",32,833,1654,331,71,147,0.48299319727891155,46,111,0.4144144144144144,0.4144144144144144,51,60,82,135,3,0.4225352112676056,0.4411764705882353,0.9782608695652174,0.43023255813953487,0.4895542635658915,0.5426356589147286,0.5771929824561404,6,8,0.05442176870748299,3,0.02702702702702703,16.48
"Kyle Anderson","MEM",37,832,1715,307,95,204,0.46568627450980393,26,73,0.3561643835616438,0.3561643835616438,39,94,96,75,3,0.49473684210526314,0.573170731707317,0.9615384615384616,0.26353790613718414,0.5249097472924188,0.48375451263537905,0.5082781456953642,26,13,0.06372549019607843,1,0.0136986301369863,17.164556962025316
"Avery Bradley","LAL",35,830,1714,236,43,91,0.4725274725274725,47,122,0.38524590163934425,0.3884297520661157,9,52,34,138,3,0.6046511627906976,0.7428571428571429,0.9787234042553191,0.5727699530516432,0.5461665094339623,0.5328638497652582,0.543778801843318,16,12,0.13186813186813187,1,0.00819672131147541,12.1875
"De'Anthony Melton","MEM",36,825,1707,341,72,157,0.4585987261146497,53,169,0.3136094674556213,0.3136094674556213,38,54,90,126,33,0.375,0.42857142857142855,0.7924528301886793,0.5184049079754601,0.52320490797546,0.4647239263803681,0.4871060171919771,18,12,0.07643312101910828,4,0.023668639053254437,20.21967049425861
"Matisse Thybulle","PHI",32,825,1605,184,53,76,0.6973684210526315,23,80,0.2875,0.2875,9,78,28,63,6,0.7358490566037735,0.75,0.9130434782608695,0.5128205128205128,0.5978070512820514,0.5608974358974359,0.5786163522012578,2,1,0.013157894736842105,0,0,10.259301014656145
