"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Austin Rivers","DEN",27,534,12,0,4,0,0,0,2,0.027586206896551724,0.07272727272727272,0
"Aleksej Pokusevski","OKC",35,532,14,0,6,0,0,0,1,0.030927835051546393,0.05454545454545454,0
"Nicolas Batum","LAC",21,531,12,0,4,2,2,0,0,0.045454545454545456,0.13793103448275862,0.019417475728155338
"Josh Jackson","DET",29,527,41,2,19,4,1,1,2,0.09523809523809523,0.1557377049180328,0.011363636363636364
"Maurice Harkless","SAC",28,526,13,0,8,3,0,0,0,0.0761904761904762,0.1702127659574468,0
"Oshae Brissett","IND",29,515,27,0,12,4,1,0,2,0.07975460122699386,0.13333333333333333,0.0136986301369863
"Rodney Hood","MIL",31,502,14,1,5,1,0,0,2,0.04310344827586207,0.10869565217391304,0
"Rudy Gay","UTA",25,498,41,0,16,3,4,1,1,0.1,0.17582417582417584,0.03669724770642202
"Derrick Jones Jr.","CHI",28,496,44,0,22,6,0,0,3,0.171875,0.2268041237113402,0
"Josh Christopher","HOU",32,494,42,0,14,2,0,0,7,0.07650273224043716,0.11764705882352941,0
"JaMychal Green","DEN",33,488,42,0,19,2,0,0,3,0.10555555555555556,0.18095238095238095,0
"Keita Bates-Diop","SAS",30,477,36,0,19,6,0,0,2,0.1417910447761194,0.1743119266055046,0
"Isaiah Hartenstein","LAC",29,477,49,0,25,8,0,0,4,0.15723270440251572,0.16025641025641027,0
"Sterling Brown","DAL",31,471,10,0,4,0,0,0,1,0.03361344537815126,0.08695652173913043,0
"James Johnson","BKN",25,470,16,0,7,0,0,0,1,0.059322033898305086,0.07608695652173914,0
"Brandon Clarke","MEM",27,469,46,0,23,7,1,0,2,0.13043478260869565,0.13609467455621302,0.06666666666666667
"Bones Hyland","DEN",27,464,32,1,11,2,1,0,4,0.05405405405405406,0.12087912087912088,0.007633587786259542
"Taj Gibson","NYK",24,463,19,0,9,3,0,0,2,0.12,0.14754098360655737,0
"Tomas Satoransky","NOP",31,462,25,0,15,5,0,0,0,0.13274336283185842,0.18072289156626506,0
"Omer Yurtseven","MIA",31,459,41,0,21,5,0,0,2,0.12209302325581395,0.12727272727272726,0
"Amir Coffey","LAC",27,458,42,0,19,1,1,0,1,0.1652892561983471,0.3333333333333333,0.015625
"Trey Murphy III","NOP",34,454,15,0,7,2,0,0,2,0.051470588235294115,0.1794871794871795,0
"Derrick Favors","OKC",28,452,18,0,9,0,0,0,0,0.06206896551724138,0.06666666666666667,0
"D.J. Augustin","HOU",30,449,34,5,6,1,1,0,8,0.056,0.15,0.011764705882352941
"Drew Eubanks","SAS",36,449,64,1,26,6,0,0,9,0.18309859154929578,0.19117647058823528,0
"Dwight Howard","LAL",30,447,58,0,28,3,0,0,3,0.24347826086956523,0.2616822429906542,0
"Ty Jerome","OKC",30,446,34,2,15,3,1,1,2,0.07881773399014778,0.14563106796116504,0.01
"Coby White","CHI",18,445,31,1,13,3,1,0,2,0.08,0.1511627906976744,0.011235955056179775
"David Nwaba","HOU",31,445,41,0,21,5,0,0,3,0.14093959731543623,0.18421052631578946,0
"Kelan Martin","IND",27,444,13,0,7,1,0,0,0,0.040229885057471264,0.07,0
"Tre Jones","SAS",35,442,21,0,8,5,1,0,3,0.06716417910447761,0.06666666666666667,0.07142857142857142
"Marvin Bagley III","SAC",21,441,36,0,20,8,0,0,2,0.11904761904761904,0.16806722689075632,0
"Tristan Thompson","SAC",29,439,58,0,23,4,0,0,8,0.13690476190476192,0.1377245508982036,0
"Frank Ntilikina","DAL",29,434,19,0,8,1,0,0,1,0.0547945205479452,0.10810810810810811,0
"Alex Len","SAC",25,434,44,0,23,6,0,0,2,0.17293233082706766,0.19827586206896552,0
"Khem Birch","TOR",20,432,37,0,18,5,0,0,3,0.16822429906542055,0.18,0
"Mike Muscala","OKC",31,432,48,1,19,6,5,1,1,0.1218274111675127,0.2638888888888889,0.04
"Taurean Prince","MIN",28,430,22,0,13,4,0,0,0,0.09848484848484848,0.24528301886792453,0
"Austin Reaves","LAL",21,424,20,1,9,3,0,0,2,0.10465116279069768,0.23684210526315788,0
"Joe Harris","BKN",14,423,6,0,2,0,0,0,1,0.015873015873015872,0.05263157894736842,0
"Aaron Wiggins","OKC",20,423,30,0,14,4,0,0,2,0.11965811965811966,0.2028985507246377,0
"Payton Pritchard","BOS",31,420,8,1,3,1,0,0,1,0.01935483870967742,0.05263157894736842,0
"Davis Bertans","WAS",26,419,28,4,2,0,4,1,5,0.040268456375838924,0.07407407407407407,0.03278688524590164
"Tre Mann","OKC",25,416,22,0,12,4,0,0,1,0.06593406593406594,0.10714285714285714,0
"Xavier Tillman","MEM",29,415,40,0,20,4,0,0,2,0.14285714285714285,0.1834862385321101,0
"Cam Thomas","BKN",26,402,22,0,8,3,1,0,3,0.05263157894736842,0.07476635514018691,0.015625
"Kent Bazemore","LAL",23,401,13,0,5,1,0,0,2,0.04807692307692308,0.09803921568627451,0
"Ziaire Williams","MEM",22,397,8,0,4,0,0,0,0,0.03225806451612903,0.08,0
"Nic Claxton","BKN",18,397,35,0,20,7,0,0,1,0.16393442622950818,0.16393442622950818,0
"Nerlens Noel","NYK",17,393,18,0,7,2,0,0,3,0.14583333333333334,0.15217391304347827,0
"Andre Iguodala","GSW",19,391,12,0,4,0,0,0,2,0.04878048780487805,0.11764705882352941,0
"Ish Smith","CHA",27,389,16,0,7,2,0,0,2,0.04895104895104895,0.056,0
"Jeremy Lamb","IND",27,388,48,1,16,3,0,0,9,0.09411764705882353,0.17777777777777778,0
"Lou Williams","ATL",27,388,39,1,13,2,2,0,4,0.08108108108108109,0.10236220472440945,0.034482758620689655
"Terence Davis","SAC",22,383,26,1,10,4,1,0,3,0.05527638190954774,0.10752688172043011,0.009433962264150943
"Dalano Banton","TOR",32,380,24,0,11,2,0,0,2,0.0873015873015873,0.11,0
"Jevon Carter","BKN",31,359,4,0,1,0,0,0,1,0.01,0.043478260869565216,0
"Brandon Boston Jr.","LAC",23,359,36,0,12,3,3,1,3,0.09090909090909091,0.1111111111111111,0.05263157894736842
"Jaxson Hayes","NOP",27,358,57,0,29,9,0,0,4,0.2116788321167883,0.23577235772357724,0
"Troy Brown Jr.","CHI",25,358,16,0,10,4,0,0,0,0.09803921568627451,0.16393442622950818,0
"DeAndre Jordan","LAL",27,357,17,0,9,1,0,0,0,0.0989010989010989,0.0989010989010989,0
"Timothe Luwawu-Cabarrot","ATL",25,356,16,0,7,2,1,0,1,0.07692307692307693,0.2,0.014492753623188406
"Moritz Wagner","ORL",30,354,53,1,20,7,0,0,10,0.12578616352201258,0.273972602739726,0
"Damian Jones","SAC",25,354,46,0,22,6,0,0,4,0.20952380952380953,0.23404255319148937,0
"Killian Tillie","MEM",26,353,8,0,2,0,0,0,2,0.019801980198019802,0.05405405405405406,0
"Justise Winslow","LAC",31,352,19,0,9,1,0,0,1,0.075,0.09375,0
"Dennis Smith Jr.","POR",20,344,32,1,15,4,1,1,2,0.1391304347826087,0.16129032258064516,0.045454545454545456
"Jaylen Nowell","MIN",25,344,28,1,12,5,0,0,4,0.07100591715976332,0.10714285714285714,0
"Willy Hernangomez","NOP",22,342,51,0,27,7,0,0,2,0.1875,0.19148936170212766,0
"Kira Lewis Jr.","NOP",24,341,12,0,6,2,0,0,1,0.04,0.06521739130434782,0
"P.J. Dozier","DEN",18,340,13,0,7,1,0,0,0,0.06666666666666667,0.12280701754385964,0
"Cody Zeller","POR",25,330,47,0,17,1,0,0,7,0.17525773195876287,0.1827956989247312,0
"Josh Okogie","MIN",24,330,31,0,13,2,1,0,1,0.18055555555555555,0.3023255813953488,0
"Tony Snell","POR",26,328,3,0,1,0,1,1,0,0.03508771929824561,0.07692307692307693,0.022727272727272728
"Thanasis Antetokounmpo","MIL",27,327,24,0,11,2,0,0,2,0.12222222222222222,0.13924050632911392,0
"Serge Ibaka","LAC",21,325,21,0,8,1,0,0,2,0.07079646017699115,0.1038961038961039,0
"Thaddeus Young","SAS",23,324,18,0,6,4,0,0,5,0.05128205128205128,0.05263157894736842,0
"Lamar Stevens","CLE",25,323,18,0,10,4,0,0,1,0.09900990099009901,0.14705882352941177,0
"Brad Wanamaker","WAS",23,320,25,0,12,5,0,0,3,0.14285714285714285,0.1791044776119403,0
"Collin Sexton","CLE",11,316,39,0,20,5,0,0,2,0.12121212121212122,0.16666666666666666,0
"Jordan McLaughlin","MIN",27,313,22,0,8,2,0,0,4,0.1,0.15384615384615385,0
"Zeke Nnaji","DEN",21,311,33,0,16,1,0,0,1,0.1509433962264151,0.25396825396825395,0
"Luka Garza","DET",25,310,38,0,17,4,0,0,2,0.14049586776859505,0.20481927710843373,0
"Ben McLemore","POR",21,308,11,0,3,0,1,0,1,0.03076923076923077,0.10714285714285714,0.00980392156862745
"Rajon Rondo","CLE",19,306,8,0,1,0,0,0,2,0.012345679012345678,0.023255813953488372,0
"De'Andre Hunter","ATL",11,306,10,0,6,2,0,0,0,0.05217391304347826,0.07792207792207792,0
"Justin Robinson","DET",25,304,8,0,1,0,0,0,3,0.010638297872340425,0.030303030303030304,0
"Robin Lopez","ORL",17,303,22,0,10,2,0,0,2,0.08771929824561403,0.09009009009009009,0
"Tony Bradley","CHI",24,302,9,0,5,1,0,0,0,0.06493506493506493,0.06493506493506493,0
"Aaron Nesmith","BOS",28,300,9,0,4,2,1,0,0,0.052083333333333336,0.12903225806451613,0.015384615384615385
"Eric Paschall","UTA",27,299,33,0,15,2,1,0,1,0.16161616161616163,0.3,0.02040816326530612
"Enes Freedom","BOS",23,299,20,0,10,3,0,0,2,0.11494252873563218,0.12048192771084337,0
"Saben Lee","DET",19,298,31,0,15,3,0,0,2,0.13157894736842105,0.20833333333333334,0
"Semi Ojeleye","MIL",16,287,11,0,4,1,0,0,2,0.057971014492753624,0.12903225806451613,0
"Yuta Watanabe","TOR",14,287,22,0,12,2,0,0,0,0.11764705882352941,0.23076923076923078,0
"DeMarcus Cousins","MIL",17,287,38,0,20,11,1,1,4,0.16535433070866143,0.25316455696202533,0.020833333333333332
"Nick Richards","CHA",31,287,29,0,15,7,0,0,3,0.18518518518518517,0.18518518518518517,0
"Theo Maledon","OKC",21,285,30,0,14,2,0,0,2,0.15555555555555556,0.30434782608695654,0
"Quentin Grimes","NYK",22,283,8,0,0,0,0,0,4,0,0,0
"Wesley Matthews","MIL",14,275,6,0,4,2,0,0,0,0.0547945205479452,0.19047619047619047,0
"Gorgui Dieng","ATL",28,275,21,0,10,3,0,0,2,0.12048192771084337,0.23255813953488372,0
"Danuel House Jr.","UTA",19,274,21,0,6,1,0,0,5,0.06896551724137931,0.13043478260869565,0
"Trent Forrest","UTA",30,273,14,0,6,2,0,0,2,0.14634146341463414,0.16216216216216217,0
"Jonathan Kuminga","GSW",28,271,45,0,19,2,1,0,2,0.15873015873015872,0.2087912087912088,0.02857142857142857
"Josh Green","DAL",24,270,16,0,6,2,0,0,3,0.08695652173913043,0.10909090909090909,0
"Isaiah Joe","PHI",23,269,15,0,4,2,3,0,0,0.08045977011494253,0.18181818181818182,0.046153846153846156
"Michael Porter Jr.","DEN",9,265,9,0,5,3,0,0,1,0.047619047619047616,0.08771929824561403,0
"Trey Burke","DAL",19,258,17,0,5,0,1,0,2,0.04477611940298507,0.05952380952380952,0.02
"Elfrid Payton","PHX",21,255,15,0,7,3,0,0,2,0.07692307692307693,0.08139534883720931,0
"Jalen Smith","PHX",18,254,37,1,18,5,0,0,2,0.1592920353982301,0.20454545454545456,0
"Dylan Windler","CLE",24,251,4,0,2,0,0,0,0,0.03571428571428571,0.1,0
"Paul Millsap","BKN",23,250,17,0,7,1,0,0,2,0.08235294117647059,0.11864406779661017,0
"Sandro Mamukelashvili","MIL",21,250,12,0,6,2,0,0,1,0.08,0.14634146341463414,0
"Isaiah Roby","OKC",18,246,21,0,11,3,0,0,1,0.11956521739130435,0.15714285714285714,0
"KZ Okpala","MIA",21,244,11,0,6,1,0,0,0,0.08108108108108109,0.125,0
"Santi Aldama","MEM",21,237,19,0,10,3,0,0,0,0.10989010989010989,0.17543859649122806,0
"Malachi Flynn","TOR",26,230,7,0,2,0,1,1,1,0.03409090909090909,0.045454545454545456,0.022727272727272728
"Kelly Olynyk","DET",10,230,35,1,14,5,0,0,5,0.1308411214953271,0.21212121212121213,0
"Naji Marshall","NOP",20,212,29,0,14,1,0,0,1,0.18421052631578946,0.28,0
"Davon Reed","DEN",12,211,5,0,2,1,0,0,1,0.0425531914893617,0.07407407407407407,0
"Chris Chiozza","GSW",19,211,1,0,1,1,0,0,0,0.02,0.05555555555555555,0
"Denzel Valentine","CLE",22,204,0,0,0,0,0,0,0,0,0,0
"Mychal Mulder","ORL",15,195,2,0,1,0,0,0,0,0.014705882352941176,0.045454545454545456,0
"Jock Landale","SAS",21,190,16,0,9,4,0,0,1,0.12,0.1836734693877551,0
"Duane Washington Jr.","IND",9,188,17,0,8,1,0,0,1,0.09411764705882353,0.17777777777777778,0
"Markieff Morris","MIA",10,187,5,0,3,1,0,0,0,0.041666666666666664,0.06,0
"Leandro Bolmaro","MIN",23,184,9,0,2,1,0,0,3,0.06060606060606061,0.09523809523809523,0
"Tim Frazier","ORL",9,184,9,0,4,1,0,0,1,0.09523809523809523,0.15384615384615385,0
"David Duke Jr.","BKN",8,184,15,0,5,1,0,0,3,0.08196721311475409,0.11627906976744186,0
"Frank Kaminsky","PHX",9,181,20,0,10,4,0,0,2,0.1388888888888889,0.17543859649122806,0
"Skylar Mays","ATL",15,179,7,0,3,3,0,0,2,0.05263157894736842,0.08823529411764706,0
"Paul Reed","PHI",19,179,6,0,3,0,0,0,0,0.06666666666666667,0.07317073170731707,0
"Nathan Knight","MIN",20,178,38,0,19,2,0,0,1,0.3064516129032258,0.34545454545454546,0
"Willie Cauley-Stein","DAL",18,177,2,0,1,0,0,0,0,0.027777777777777776,0.029411764705882353,0
"Jarrett Culver","MEM",16,176,14,0,6,2,0,0,2,0.08333333333333333,0.12,0
"Hassani Gravett","ORL",8,171,4,0,2,0,0,0,0,0.05,0.14285714285714285,0
"Goga Bitadze","IND",21,170,18,0,10,4,0,0,1,0.15384615384615385,0.2702702702702703,0
"Moses Moody","GSW",24,168,11,0,6,1,0,0,0,0.1016949152542373,0.20689655172413793,0
"Keifer Sykes","IND",6,165,9,2,1,0,1,0,1,0.04,0.041666666666666664,0.038461538461538464
"Joshua Primo","SAS",15,161,6,0,2,0,0,0,1,0.043478260869565216,0.1,0
"Rodney McGruder","DET",17,161,4,0,2,0,0,0,0,0.043478260869565216,0.08,0
"Lance Stephenson","IND",10,160,7,0,3,1,0,0,1,0.05172413793103448,0.07692307692307693,0
"Javonte Smart","MIL",13,160,6,0,3,0,0,0,0,0.06521739130434782,0.10714285714285714,0
"Moses Brown","DAL",23,159,43,0,18,3,0,0,5,0.29508196721311475,0.29508196721311475,0
"Kevin Pangos","CLE",18,157,4,0,0,0,0,0,2,0,0,0
"Paul Watson","OKC",9,156,2,0,0,0,0,0,1,0,0,0
"Admiral Schofield","ORL",10,156,1,0,1,1,0,0,0,0.027777777777777776,0.05263157894736842,0
"Jake Layman","MIN",17,153,8,0,5,2,0,0,0,0.10416666666666667,0.2,0
"Vlatko Cancar","DEN",14,152,12,0,5,0,0,0,1,0.11363636363636363,0.15625,0
"Justin Champagnie","TOR",20,151,9,0,4,1,0,0,1,0.0851063829787234,0.12121212121212122,0
"CJ Elleby","POR",19,151,8,0,2,1,1,0,1,0.06382978723404255,0.08695652173913043,0.041666666666666664
"James Bouknight","CHA",18,147,10,0,3,0,0,0,2,0.04285714285714286,0.07142857142857142,0
"Abdel Nader","PHX",14,145,10,0,4,0,0,0,1,0.10256410256410256,0.16,0
"Stanley Johnson","LAL",6,145,10,0,5,2,0,0,1,0.1724137931034483,0.4166666666666667,0
"Ignas Brazdeikis","ORL",16,144,6,0,1,0,0,0,2,0.023255813953488372,0.047619047619047616,0
"Solomon Hill","ATL",13,139,0,0,0,0,0,0,0,0,0,0
"Miles McBride","NYK",15,139,4,0,1,1,0,0,2,0.0196078431372549,0.041666666666666664,0
"Alize Johnson","WAS",19,139,8,0,5,2,0,0,0,0.16129032258064516,0.17857142857142858,0
"Charles Bassey","PHI",17,139,11,0,6,1,0,0,0,0.14634146341463414,0.15789473684210525,0
"Matt Thomas","CHI",13,135,2,0,1,0,0,0,0,0.023255813953488372,0.058823529411764705,0
"Kessler Edwards","BKN",6,134,0,0,0,0,0,0,0,0,0,0
"Keon Johnson","LAC",14,132,21,0,8,1,0,0,3,0.14285714285714285,0.17391304347826086,0
"Marcus Garrett","MIA",12,128,5,0,3,1,0,0,0,0.13043478260869565,0.15789473684210525,0
"Patrick Williams","CHI",5,125,4,0,0,0,0,0,1,0,0,0
"Onyeka Okongwu","ATL",6,123,12,0,6,2,0,0,1,0.17142857142857143,0.17142857142857143,0
"Markus Howard","DEN",16,116,8,1,0,0,1,0,1,0.015873015873015872,0,0.02127659574468085
"Isaiah Thomas","DAL",5,114,11,1,3,0,1,0,1,0.0784313725490196,0.12,0.038461538461538464
"Jared Butler","UTA",20,113,9,1,3,0,0,0,1,0.05454545454545454,0.12,0
"Jabari Parker","BOS",12,112,9,0,3,1,0,0,2,0.075,0.125,0
"Ed Davis","CLE",12,112,6,0,2,0,0,0,1,0.14285714285714285,0.14285714285714285,0
"Marquese Chriss","DAL",9,111,8,0,3,0,0,0,1,0.06521739130434782,0.08108108108108109,0
"JT Thor","CHA",10,109,8,0,6,4,0,0,0,0.2222222222222222,0.5454545454545454,0
"Derrick Walton Jr.","DET",3,108,4,0,2,0,0,0,0,0.07142857142857142,0.13333333333333333,0
"Anthony Gill","WAS",16,108,12,0,4,0,0,0,2,0.12903225806451613,0.16666666666666666,0
"Kevin Knox II","NYK",11,106,10,0,4,0,0,0,1,0.09523809523809523,0.25,0
"Ish Wainright","PHX",16,105,4,0,2,0,0,0,0,0.05555555555555555,0.125,0
"Freddie Gillespie","ORL",8,105,7,0,3,1,0,0,1,0.15789473684210525,0.16666666666666666,0
"Chaundee Brown Jr.","ATL",5,104,6,0,2,0,0,0,1,0.058823529411764705,0.125,0
"Kyle Guy","MIA",5,101,5,0,2,1,0,0,1,0.05555555555555555,0.125,0
"Trevor Ariza","LAL",6,101,2,0,1,0,0,0,0,0.07142857142857142,0.5,0
"Usman Garuba","HOU",14,100,2,0,1,0,0,0,0,0.041666666666666664,0.08333333333333333,0
"Juancho Hernangomez","BOS",18,96,9,0,5,1,0,0,0,0.16129032258064516,0.38461538461538464,0
"Boban Marjanovic","DAL",16,95,16,0,8,4,0,0,2,0.13333333333333333,0.14035087719298245,0
"Gary Clark","NOP",8,95,4,0,1,0,0,0,1,0.045454545454545456,0.3333333333333333,0
"Langston Galloway","MIL",6,95,0,0,0,0,0,0,0,0,0,0
"Tyler Cook","CHI",9,94,16,0,7,0,0,0,1,0.25925925925925924,0.25925925925925924,0
"Theo Pinson","DAL",10,93,4,0,2,0,0,0,0,0.06896551724137931,0.2222222222222222,0
"Goran Dragic","TOR",5,90,10,0,2,0,0,0,3,0.05555555555555555,0.09090909090909091,0
"Alfonzo McKinnie","CHI",5,84,2,0,1,0,0,0,0,0.045454545454545456,0.1111111111111111,0
"Cassius Stanley","DET",3,83,6,0,3,2,0,0,1,0.125,0.2,0
"Wes Iwundu","ATL",3,82,4,0,2,0,0,0,0,0.1,0.13333333333333333,0
"Jahmi'us Ramsey","SAC",14,82,10,0,4,0,0,0,1,0.10810810810810811,0.15384615384615385,0
"Jericho Sims","NYK",11,81,4,0,2,0,0,0,0,0.25,0.25,0
"Bol Bol","DEN",14,81,5,0,2,1,0,0,0,0.07142857142857142,0.08333333333333333,0
"Day'Ron Sharpe","BKN",12,78,13,0,7,1,0,0,0,0.2,0.21875,0
"Greg Monroe","WAS",4,77,5,0,3,1,0,0,0,0.13043478260869565,0.13043478260869565,0
"Justin Anderson","IND",6,77,7,0,3,1,0,0,1,0.14285714285714285,0.5,0
"Trendon Watford","POR",12,76,10,0,6,2,0,0,0,0.2222222222222222,0.2222222222222222,0
"Jose Alvarado","NOP",12,76,11,1,2,0,0,0,3,0.08,0.14285714285714285,0
"Aleem Ford","ORL",5,74,0,0,0,0,0,0,0,0,0,0
"Jay Scrubb","LAC",12,72,6,0,1,0,0,0,2,0.029411764705882353,0.05555555555555555,0
"Greg Brown III","POR",14,72,11,0,5,1,0,0,1,0.16666666666666666,0.2,0
"Trevelin Queen","HOU",8,69,3,0,2,1,0,0,0,0.06666666666666667,0.25,0
"Brandon Goodwin","CLE",3,68,8,0,1,0,0,0,3,0.037037037037037035,0.05,0
"Xavier Moon","LAC",4,67,0,0,0,0,0,0,0,0,0,0
"Devon Dotson","CHI",7,65,8,0,2,0,0,0,2,0.11764705882352941,0.18181818181818182,0
"Chris Silva","MIA",6,65,9,0,5,1,0,0,0,0.29411764705882354,0.29411764705882354,0
"BJ Johnson","ORL",4,65,0,0,0,0,0,0,0,0,0,0
"Isaac Bonga","TOR",12,63,6,0,3,0,0,0,0,0.1875,0.25,0
"Elijah Hughes","UTA",10,62,3,1,1,0,0,0,0,0.05,0.16666666666666666,0
"Bismack Biyombo","PHX",3,61,8,0,4,2,0,0,1,0.23529411764705882,0.23529411764705882,0
"Tacko Fall","CLE",11,59,7,0,3,1,0,0,1,0.21428571428571427,0.21428571428571427,0
"Sam Merrill","MEM",6,58,4,1,2,1,0,0,0,0.08,1,0
"Gabriel Deck","OKC",7,56,2,0,0,0,0,0,1,0,0,0
"Louis King","SAC",5,55,7,0,2,0,1,0,0,0.10344827586206896,0.16666666666666666,0.058823529411764705
"Daishen Nix","HOU",6,55,2,0,1,0,0,0,0,0.058823529411764705,0.1,0
"Brandon Knight","DAL",3,54,8,0,0,0,0,0,4,0,0,0
"Udonis Haslem","MIA",8,52,3,0,2,1,0,0,0,0.09523809523809523,0.10526315789473684,0
"Tyler Johnson","SAS",4,50,0,0,0,0,0,0,0,0,0,0
"Joe Wieskamp","SAS",9,50,5,0,1,0,1,0,0,0.10526315789473684,0.14285714285714285,0.08333333333333333
"Tremont Waters","WAS",3,50,0,0,0,0,0,0,0,0,0,0
"Donte DiVincenzo","MIL",3,50,11,0,1,0,1,1,4,0.1111111111111111,0.125,0.1
"Jalen Johnson","ATL",10,50,6,0,1,0,0,0,2,0.05555555555555555,0.08333333333333333,0
"Isaiah Jackson","IND",9,49,6,0,2,0,0,0,1,0.10526315789473684,0.10526315789473684,0
"Georgios Kalaitzakis","MIL",9,48,9,0,3,1,0,0,2,0.23076923076923078,0.3333333333333333,0
"D.J. Wilson","TOR",3,48,10,0,1,0,0,0,4,0.08333333333333333,0.1,0
"Jamorko Pickett","DET",6,47,0,0,0,0,0,0,0,0,0,0
"Cameron McGriff","POR",3,46,2,0,1,0,0,0,0,0.06666666666666667,0.1111111111111111,0
"Malcolm Hill","ATL",3,46,4,0,2,0,0,0,0,0.2,0.4,0
"Miye Oni","UTA",16,44,1,0,1,1,0,0,0,0.1111111111111111,1,0
"Cameron Oliver","ATL",2,43,3,0,2,1,0,0,0,0.125,0.15384615384615385,0
"James Ennis III","LAC",4,42,4,0,2,0,0,0,0,0.1,0.14285714285714285,0
"Haywood Highsmith","MIA",4,42,0,0,0,0,0,0,0,0,0,0
"Reggie Perry","POR",2,41,2,0,1,0,0,0,0,0.1,0.125,0
"Wenyen Gabriel","LAC",5,41,4,0,2,0,0,0,0,0.14285714285714285,0.2,0
"RJ Nembhard Jr.","CLE",5,40,2,0,1,0,0,0,0,0.08333333333333333,0.09090909090909091,0
"Udoka Azubuike","UTA",6,40,2,0,2,2,0,0,0,0.4,0.4,0
"Petr Cornelie","DEN",13,38,4,0,0,0,0,0,2,0,0,0
"Darren Collison","LAL",3,37,0,0,0,0,0,0,0,0,0,0
"Isaiah Todd","WAS",9,35,4,0,1,0,0,0,1,0.0625,0.16666666666666666,0
"Malik Fitts","UTA",7,35,0,0,0,0,0,0,0,0,0,0
"Kai Jones","CHA",12,33,4,0,1,0,0,0,1,0.14285714285714285,0.16666666666666666,0
"Sharife Cooper","ATL",9,33,0,0,0,0,0,0,0,0,0,0
"Bruno Fernando","BOS",12,32,0,0,0,0,0,0,0,0,0,0
"Kyrie Irving","BKN",1,32,4,2,1,0,0,0,0,0.05555555555555555,0.0625,0
"Sam Hauser","BOS",7,31,0,0,0,0,0,0,0,0,0,0
"Micah Potter","DET",3,31,2,0,2,2,0,0,0,0.18181818181818182,0.2222222222222222,0
"Jeff Dowtin","MIL",5,31,0,0,0,0,0,0,0,0,0,0
"Cheick Diallo","DET",3,31,6,0,3,0,0,0,0,0.2727272727272727,0.2727272727272727,0
"Rayjon Tucker","DEN",3,29,4,0,1,0,0,0,1,0.3333333333333333,1,0
"Charlie Brown Jr.","PHI",4,28,1,0,1,1,0,0,0,0.14285714285714285,0.25,0
